trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
355,False,"{'a': 0.75, 'e': 6.3479468359452494e-06}",35,17,34.888574053910595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.75, 'e': 6.3123343012245928e-06}",20,0,24.299463121349778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.75, 'e': 6.2770206121664352e-06}",20,14,11.195630104490398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.75, 'e': 6.2420024343809495e-06}",25,11,22.69578770798821,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.75, 'e': 6.2072764798535083e-06}",25,2,33.7241307903107,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.75, 'e': 6.17283950617284e-06}",20,10,8.84754709019891,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.75, 'e': 6.1386883157741274e-06}",25,10,23.349663036036475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.75, 'e': 6.1048197551967278e-06}",20,12,14.937509790711134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.75, 'e': 6.0712307143561839e-06}",20,5,24.62968333375239,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.75, 'e': 6.0379181258302141e-06}",20,0,-15.361190892314495,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
365,False,"{'a': 0.75, 'e': 6.0048789641583793e-06}",30,10,-12.741711336650713,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.75, 'e': 5.9721102451551262e-06}",25,19,12.226345456336482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.75, 'e': 5.9396090252359138e-06}",20,0,28.74364220360706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.75, 'e': 5.907372400756144e-06}",25,12,26.628947911304298,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.75, 'e': 5.8753975073626081e-06}",20,9,-22.39673326153176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
370,False,"{'a': 0.75, 'e': 5.8436815193571955e-06}",25,11,21.817848697351465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.75, 'e': 5.8122216490725874e-06}",25,8,6.715294870142577,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
372,False,"{'a': 0.75, 'e': 5.7810151462596833e-06}",30,16,24.020871560621345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.75, 'e': 5.7500592974865055e-06}",20,10,20.68281426731605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.75, 'e': 5.719351425548343e-06}",20,10,17.05412862258873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.75, 'e': 5.6888888888888893e-06}",20,3,26.119229566353543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.75, 'e': 5.6586690810321412e-06}",20,8,22.054478308245404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.75, 'e': 5.6286894300248367e-06}",25,15,14.532132543624497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.75, 'e': 5.5989473978891972e-06}",25,10,24.118622176261017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.75, 'e': 5.5694404800857696e-06}",30,17,21.616109653457986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.75, 'e': 5.5401662049861502e-06}",30,10,42.93937112711348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.75, 'e': 5.5111221333553779e-06}",30,13,28.573935946105006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.75, 'e': 5.4823058578438095e-06}",20,0,23.55738683669918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.75, 'e': 5.4537150024882577e-06}",35,16,32.55286374074635,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.75, 'e': 5.4253472222222224e-06}",20,0,21.844286690920647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
385,False,"{'a': 0.75, 'e': 5.3972002023950082e-06}",30,13,29.855889042190725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.75, 'e': 5.3692716582995522e-06}",20,9,18.68184163009365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.75, 'e': 5.3415593347087852e-06}",20,10,15.405715349522403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.75, 'e': 5.3140610054203422e-06}",25,10,24.144251606035848,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.75, 'e': 5.2867744728094582e-06}",20,14,11.417129219093301,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.75, 'e': 5.2596975673898757e-06}",20,3,27.43272926709765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.75, 'e': 5.2328281473826055e-06}",20,11,15.934550756806656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.75, 'e': 5.2061640982923782e-06}",20,12,13.89953852886514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 5.1797033324916318e-06}",25,20,8.231226878574132,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.75, 'e': 5.153443788811874e-06}",30,13,30.62814303167719,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.75, 'e': 5.1273834321422849e-06}",20,5,26.223359838346564,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.75, 'e': 5.101520253035405e-06}",20,8,21.10640341842453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 5.0758522673197597e-06}",20,14,-31.34854341780605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
398,False,"{'a': 0.75, 'e': 5.0503775157193002e-06}",25,18,12.413959202750979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.75, 'e': 5.0250940634795008e-06}",20,0,27.541830120435687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.75, 'e': 5.0000000000000004e-06}",20,12,15.272497642990704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 4.9750934384736415e-06}",20,0,33.15847663282829,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.75, 'e': 4.950372515531794e-06}",30,9,38.1090892221137,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.75, 'e': 4.9258353908958248e-06}",25,14,21.884308248679105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.75, 'e': 4.9014802470346051e-06}",20,12,14.46313170573821,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.75, 'e': 4.8773052888279226e-06}",25,13,21.03873125673506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.75, 'e': 4.8533087432357011e-06}",20,10,18.139203228743316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.75, 'e': 4.8294888589728886e-06}",20,12,14.399259244766572,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.75, 'e': 4.8058439061899273e-06}",25,18,11.043618526766231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.75, 'e': 4.7823721761586798e-06}",20,14,10.975988891829724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.75, 'e': 4.759071980963712e-06}",20,11,17.250200247768618,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.75, 'e': 4.7359416531988326e-06}",20,12,15.672089346835143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.75, 'e': 4.7129795456687717e-06}",25,3,37.038779858559934,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.75, 'e': 4.6901840310959203e-06}",20,0,28.58876438652903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
414,False,"{'a': 0.75, 'e': 4.6675535018320148e-06}",25,8,25.36666227617284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 4.6450863695746845e-06}",20,11,11.02808337702771,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.75, 'e': 4.6227810650887575e-06}",25,14,21.22282673457969,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.75, 'e': 4.6006360379322443e-06}",35,0,41.76165701837353,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.75, 'e': 4.5786497561869005e-06}",25,14,21.49495935192994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.75, 'e': 4.5568207061932892e-06}",20,11,14.682299663882354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.75, 'e': 4.5351473922902494e-06}",30,11,33.181236964857476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.75, 'e': 4.5136283365586976e-06}",30,17,24.333836359125815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.75, 'e': 4.4922620785696644e-06}",30,13,27.986858879108105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.75, 'e': 4.4710471751365067e-06}",20,14,11.98555289762187,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.75, 'e': 4.4499822000712003e-06}",20,9,19.437915043658105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.75, 'e': 4.429065743944637e-06}",20,6,15.02254555059644,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 4.4082964138508677e-06}",25,5,26.078022654420597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.75, 'e': 4.3876728331751948e-06}",25,14,19.61811060308373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.75, 'e': 4.3671936413660584e-06}",20,9,21.59217135912119,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 4.3468574937106409e-06}",25,4,32.78346252437791,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 4.3266630611141158e-06}",20,10,18.79921250250725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.75, 'e': 4.3066090298824838e-06}",25,11,27.915633063097307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 4.2866941015089165e-06}",25,15,15.706829851719098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.75, 'e': 4.2669169924635578e-06}",25,18,11.28825343737691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.75, 'e': 4.2472764339867065e-06}",20,11,16.85843636609416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.75, 'e': 4.2277711718853224e-06}",30,8,35.609419735606295,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 4.2083999663328004e-06}",25,4,31.577831755524162,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.75, 'e': 4.1891615916719468e-06}",20,8,18.93988771607414,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.75, 'e': 4.1700548362210969e-06}",30,0,43.82443986637739,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.75, 'e': 4.1510785020833227e-06}",20,13,14.30495848133297,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.75, 'e': 4.1322314049586778e-06}",20,10,15.08244020731597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 4.1135123739594101e-06}",25,14,17.143029571284334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.75, 'e': 4.0949202514281034e-06}",25,2,35.242426109064816,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 4.0764538927586898e-06}",20,6,25.357610915242944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.75, 'e': 4.0581121662202748e-06}",25,7,34.17575902275181,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.75, 'e': 4.0398939527837394e-06}",30,21,13.380767807373687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 4.0217981459510551e-06}",20,7,22.29441253063128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 4.0038236515872658e-06}",25,16,13.900598539660965,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 3.9859693877551024e-06}",25,11,23.11872608753952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.75, 'e': 3.9682342845521603e-06}",30,4,38.435117641775065,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.75, 'e': 3.9506172839506175e-06}",25,11,4.4644525558051456,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
451,False,"{'a': 0.75, 'e': 3.9331173396394319e-06}",20,7,22.59189402735285,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.75, 'e': 3.9157334168689801e-06}",30,18,22.699226521652932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 3.8984644922980967e-06}",35,21,26.264105985888737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.75, 'e': 3.8813095538434668e-06}",30,18,18.883905222333524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.75, 'e': 3.8642676005313368e-06}",20,0,32.188332404049675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.75, 'e': 3.8473376423514928e-06}",20,14,10.249138750414883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.75, 'e': 3.8305187001134792e-06}",25,18,11.155757578394969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.75, 'e': 3.8138098053050095e-06}",25,6,26.823599661507682,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.75, 'e': 3.7972099999525349e-06}",25,11,25.693981931955783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.75, 'e': 3.780718336483932e-06}",20,9,11.848146380611858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.75, 'e': 3.7643338775932734e-06}",25,9,28.363678235818018,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.75, 'e': 3.7480556961076443e-06}",25,11,23.737078827849924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.75, 'e': 3.7318828748559727e-06}",25,10,20.748366973691745,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.75, 'e': 3.7158145065398335e-06}",20,13,10.78363127326576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.75, 'e': 3.6998496936061976e-06}",20,5,23.535592254380447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.75, 'e': 3.6839875481220875e-06}",25,18,12.20172076459393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.75, 'e': 3.668227191651115e-06}",30,22,17.416622163929887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.75, 'e': 3.652567755131858e-06}",20,5,27.243494909396446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.75, 'e': 3.6370083787580527e-06}",20,3,26.542616611486217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.75, 'e': 3.6215482118605707e-06}",35,25,19.408001002938363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.75, 'e': 3.6061864127911433e-06}",20,0,26.3955247326688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.75, 'e': 3.5909221488078141e-06}",25,8,27.985648313033877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.75, 'e': 3.5757545959620794e-06}",20,3,-13.812244790904806,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
474,False,"{'a': 0.75, 'e': 3.5606829389876982e-06}",20,0,32.288941898242854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
475,False,"{'a': 0.75, 'e': 3.5457063711911361e-06}",20,7,20.73781179108328,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.75, 'e': 3.5308240943436202e-06}",25,18,13.80954846464137,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.75, 'e': 3.5160353185747753e-06}",20,13,12.806822657144723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.75, 'e': 3.5013392622678176e-06}",25,0,38.86145407363975,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.75, 'e': 3.4867351519562766e-06}",25,5,32.46002752646158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.75, 'e': 3.4722222222222224e-06}",25,2,36.513453527420126,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.75, 'e': 3.4577997155959737e-06}",25,15,18.682143245847648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.75, 'e': 3.4434668824572581e-06}",30,17,23.293358879256818,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.75, 'e': 3.429222980937807e-06}",25,15,18.478256715402694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.75, 'e': 3.4150672768253536e-06}",30,18,21.573488403007808,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.75, 'e': 3.4009990434690192e-06}",20,12,15.852273227945176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.75, 'e': 3.3870175616860577e-06}",20,6,19.58530041437976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.75, 'e': 3.3731221196699402e-06}",25,9,28.4908347834498,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.75, 'e': 3.3593120128997583e-06}",20,11,15.671122336231159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.75, 'e': 3.3455865440509199e-06}",25,8,31.158888396813683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.75, 'e': 3.3319450229071222e-06}",20,5,23.49461916902084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.75, 'e': 3.3183867662735763e-06}",25,18,12.181559963521131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.75, 'e': 3.3049110978914668e-06}",20,0,36.60893043244795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.75, 'e': 3.2915173483536244e-06}",20,9,-22.476243588292853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
494,False,"{'a': 0.75, 'e': 3.2782048550213903e-06}",25,14,19.463789135318017,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.75, 'e': 3.2649729619426593e-06}",30,12,32.17250340166342,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.75, 'e': 3.2518210197710719e-06}",25,5,38.385825952309396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.75, 'e': 3.2387483856863517e-06}",25,7,28.730113781052975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.75, 'e': 3.2257544233157532e-06}",25,0,34.40868554545841,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.75, 'e': 3.2128385026566162e-06}",20,12,12.100904370452113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.75, 'e': 3.2000000000000003e-06}",20,12,14.268548010077865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 3.1872382978553873e-06}",25,4,38.83762538543394,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.75, 'e': 3.1745527848764308e-06}",20,6,20.313503837712485,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.75, 'e': 3.1619428557877388e-06}",25,18,14.32471858586495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.75, 'e': 3.1494079113126732e-06}",35,19,25.833773381370296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.75, 'e': 3.1369473581021471e-06}",20,5,26.73216424937136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.75, 'e': 3.1245606086644067e-06}",25,14,21.34598887367335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.75, 'e': 3.1122470812957844e-06}",25,16,16.471476321763323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.75, 'e': 3.1000062000124001e-06}",30,18,20.532624584485177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.75, 'e': 3.0878373944828069e-06}",20,6,22.84482488204172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.75, 'e': 3.0757400999615534e-06}",20,14,10.097333350839772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.75, 'e': 3.0637137572236627e-06}",20,3,24.388384123365594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.75, 'e': 3.0517578125000002e-06}",25,8,-16.271097419100126,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
513,False,"{'a': 0.75, 'e': 3.0398717174135254e-06}",30,13,26.8078436590425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.75, 'e': 3.0280549289164107e-06}",20,0,34.28594223686881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.75, 'e': 3.0163069092280143e-06}",25,0,38.296784827850566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.75, 'e': 3.0046271257736918e-06}",20,0,26.104673545388323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.75, 'e': 2.9930150511244385e-06}",30,10,26.383417091086546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.75, 'e': 2.9814701629373446e-06}",20,6,26.561548147277428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.75, 'e': 2.9699919438968525e-06}",20,8,21.780584713219987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.75, 'e': 2.9585798816568047e-06}",25,0,35.048265474944905,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.75, 'e': 2.9472334687832715e-06}",20,8,19.652605116216655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.75, 'e': 2.9359522026981402e-06}",25,13,18.168803108610618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.75, 'e': 2.9247355856234624e-06}",20,2,28.48431526188976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.75, 'e': 2.9135831245265429e-06}",20,13,14.810057607992423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.75, 'e': 2.9024943310657599e-06}",20,8,22.055660732084828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 2.891468721537105e-06}",25,14,21.01653750454718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.75, 'e': 2.880505816821434e-06}",20,0,31.563875205047406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.75, 'e': 2.8696051423324154e-06}",20,8,16.916481382932197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 2.8587662279651661e-06}",20,13,14.844911043608779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.75, 'e': 2.8479886080455681e-06}",30,3,-8.63915721684541,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
531,False,"{'a': 0.75, 'e': 2.8372718212802481e-06}",20,6,18.395437870075458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.75, 'e': 2.8266154107072195e-06}",20,5,26.89738064901849,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.75, 'e': 2.816018923647167e-06}",25,20,9.120224314255303,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
